filename,clipdet_latent10k,clipdet_latent10k_plus,Corvi2023,fusion[mean_logit],fusion[max_logit],fusion[median_logit],fusion[lse_logit],fusion[mean_prob],fusion[soft_or_prob]
/Users/stefanobonetto/Documents/GitHub/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0000.jpg,-0.34016216,-0.51259077,-0.7178991,-0.5235507,-0.34016216,-0.51259077,0.5868822,-0.5204911038752117,1.1222637
/Users/stefanobonetto/Documents/GitHub/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0001.jpg,-0.26020712,0.16764447,-2.1671174,-0.7532267,0.16764447,-0.26020712,0.72654104,-0.5755543154626521,1.1962138
/Users/stefanobonetto/Documents/GitHub/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0002.jpg,-0.03950447,0.64974415,-2.1415007,-0.5104203,0.64974415,-0.03950447,1.0965418,-0.3334473588614061,1.6843293
/Users/stefanobonetto/Documents/GitHub/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0003.jpg,-0.1392479,0.6681298,-1.8171347,-0.4294176,0.6681298,-0.1392479,1.0929592,-0.3144230603204954,1.6890244
/Users/stefanobonetto/Documents/GitHub/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0004.jpg,-0.41999304,0.31709942,-1.9565045,-0.68646604,0.31709942,-0.41999304,0.7754376,-0.5480059628564671,1.249405
/Users/stefanobonetto/Documents/GitHub/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0005.jpg,0.25367212,1.2778189,-1.9048672,-0.12445871,1.2778189,0.25367212,1.614703,-0.03371371724809713,2.4038646
/Users/stefanobonetto/Documents/GitHub/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0006.jpg,0.06563556,0.6343154,-2.0812442,-0.4604311,0.6343154,0.06563556,1.1243914,-0.2943693818958292,1.742531
/Users/stefanobonetto/Documents/GitHub/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0007.jpg,-0.038968027,0.73609686,-1.9738508,-0.42557397,0.73609686,-0.038968027,1.1595421,-0.28405908367764177,1.7747911
/Users/stefanobonetto/Documents/GitHub/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0008.jpg,-0.21595573,0.7022456,-2.0704682,-0.5280594,0.7022456,-0.21595573,1.0818653,-0.3682306984169451,1.6366159
/Users/stefanobonetto/Documents/GitHub/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0009.jpg,-0.49405193,0.39204583,-1.5793977,-0.5604679,0.39204583,-0.49405193,0.831279,-0.4802272727775806,1.339247
