filename,clipdet_latent10k,clipdet_latent10k_plus,Corvi2023,fusion[mean_logit],fusion[max_logit],fusion[median_logit],fusion[lse_logit],fusion[mean_prob],fusion[soft_or_prob]
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0000.jpg,0.7175659,0.33099803,-0.08086465,0.32256642,0.7175659,0.33099803,1.4734153,0.3143878095619683,2.566792
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0001.jpg,0.6963786,0.7516482,-1.1520456,0.09866039,0.7516482,0.6963786,1.4913197,0.11618099216705136,2.4288821
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0002.jpg,-0.1080814,0.32260212,-2.07463,-0.6200364,0.32260212,-0.1080814,0.8770813,-0.4549528853257874,1.4073105
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0003.jpg,-0.24089152,0.5529885,-2.1870067,-0.6249699,0.5529885,-0.24089152,0.9694977,-0.43916654101042735,1.4905735
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0004.jpg,-0.018420398,0.7282425,-2.633957,-0.6413782,0.7282425,-0.018420398,1.1394274,-0.35460396302188135,1.7090677
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0005.jpg,0.055726647,0.7258477,-2.5707772,-0.5964009,0.7258477,0.055726647,1.1632342,-0.3243275656223129,1.7563334
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0006.jpg,-0.166489,0.646736,-2.5122325,-0.6773285,0.646736,-0.166489,1.0427535,-0.4197172827819864,1.5702889
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0007.jpg,-0.12901711,0.78178155,-2.208399,-0.51854485,0.78178155,-0.12901711,1.1550548,-0.3325606415833423,1.7303791
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0008.jpg,-0.26620656,0.89146113,-2.4958522,-0.62353253,0.89146113,-0.26620656,1.1900961,-0.3788958854455621,1.7181711
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0009.jpg,0.22270477,1.4217088,-2.0420666,-0.132551,1.4217088,0.22270477,1.7089951,-0.032122942896746554,2.4909844
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0010.jpg,-0.25084507,1.8141942,-1.7772456,-0.07129884,1.8141942,-0.25084507,1.9577507,-0.07720224669158571,2.6271887
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0011.jpg,-0.22279572,1.5132691,-1.9558967,-0.2218078,1.5132691,-0.22279572,1.7017014,-0.14962890156786524,2.3405905
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0012.jpg,0.4117123,1.5031004,-0.40237477,0.504146,1.5031004,0.4117123,1.8981798,0.4337086297975318,3.0916293
