filename,clipdet_latent10k,clipdet_latent10k_plus,Corvi2023,fusion[mean_logit],fusion[max_logit],fusion[median_logit],fusion[lse_logit],fusion[mean_prob],fusion[soft_or_prob]
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0000.jpg,-0.022717476,-0.016088068,-0.050668202,-0.029824583,-0.016088068,-0.022717476,1.0688996,-0.029822774619534753,1.8950963
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0001.jpg,-0.13350296,-0.07010549,-0.8928878,-0.36549875,-0.07010549,-0.13350296,0.7960611,-0.3506575574837921,1.41261
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0002.jpg,-0.509509,0.15096208,-2.701928,-1.0201583,0.15096208,-0.509509,0.60476345,-0.7296154737829232,0.9912796
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0003.jpg,-0.49655044,0.18508795,-2.9397397,-1.083734,0.18508795,-0.49655044,0.62317,-0.7313194279507687,1.0049417
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0004.jpg,-0.6874019,0.33480707,-4.936855,-1.7631499,0.33480707,-0.6874019,0.64591336,-0.8084452102082607,0.9667084
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0005.jpg,-0.5801536,0.27679607,-5.4297004,-1.9110193,0.27679607,-0.5801536,0.6329162,-0.7969685027681914,0.9680873
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0006.jpg,-0.2639748,0.4188325,-5.2309346,-1.6920257,0.4188325,-0.2639748,0.8300909,-0.6294425839443323,1.2468891
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0007.jpg,-0.29572684,0.7145605,-4.8192325,-1.4667996,0.7145605,-0.29572684,1.027958,-0.5379139377057467,1.470248
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0008.jpg,0.14983714,0.89274573,-4.334378,-1.0972649,0.89274573,0.14983714,1.2855289,-0.3230659265018776,1.8775615
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0009.jpg,-0.12790549,0.62146187,-3.80853,-1.1049913,0.62146187,-0.12790549,1.0165938,-0.4890990333433484,1.5038645
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0010.jpg,-0.062360287,0.3956242,-3.7612126,-1.1426495,0.3956242,-0.062360287,0.8953166,-0.539691740820655,1.369268
