filename,clipdet_latent10k,clipdet_latent10k_plus,Corvi2023,fusion[mean_logit],fusion[max_logit],fusion[median_logit],fusion[lse_logit],fusion[mean_prob],fusion[soft_or_prob]
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0000.jpg,-0.038405657,0.24689105,0.39143306,0.19997282,0.39143306,0.24689105,1.3141162,0.1985678447471989,2.311735
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0001.jpg,-0.29534262,0.40056834,-0.58064157,-0.15847196,0.40056834,-0.29534262,1.0283645,-0.15456628651418525,1.7545313
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0002.jpg,-0.58363837,0.4033272,-1.9139293,-0.6980801,0.4033272,-0.58363837,0.7894392,-0.5665170095526201,1.24225
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0003.jpg,-0.36209762,0.63467026,-2.0230827,-0.58350337,0.63467026,-0.36209762,0.998741,-0.4322044249129713,1.513682
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0004.jpg,-0.6233,0.5396476,-2.0188878,-0.70084673,0.5396476,-0.6233,0.868938,-0.5494217018207191,1.3151447
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0005.jpg,-0.4299401,0.57965493,-1.9731848,-0.6078233,0.57965493,-0.4299401,0.9458432,-0.46531680237948114,1.4437574
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0006.jpg,-0.645548,0.5281166,-1.725685,-0.61437213,0.5281166,-0.645548,0.87470245,-0.5119955665742889,1.3457273
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0007.jpg,-0.8345448,0.6115595,-1.8272325,-0.6834059,0.6115595,-0.8345448,0.891274,-0.5615746129468708,1.3173199
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0008.jpg,-0.36175776,1.0554844,-1.7927843,-0.36635256,1.0554844,-0.36175776,1.3180995,-0.2749287464477862,1.8968726
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0009.jpg,-0.44920936,0.85418797,-1.6354084,-0.41014326,0.85418797,-0.44920936,1.157658,-0.3308731760055855,1.7148981
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0010.jpg,0.045081377,0.7170712,-1.7612709,-0.33303943,0.7170712,0.045081377,1.1836776,-0.22783181137269493,1.8420049
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0011.jpg,-0.58027184,0.52051044,-1.6346849,-0.56481546,0.52051044,-0.58027184,0.89103305,-0.47637310287585405,1.3864646
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0012.jpg,-0.1379391,0.70542014,0.4284977,0.3319929,0.70542014,0.4284977,1.4885798,0.3234206238037304,2.5912895
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0013.jpg,-0.86918914,0.47597238,-0.41395202,-0.26905626,0.47597238,-0.41395202,0.98950493,-0.25445152602352694,1.6393954
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0014.jpg,-1.1067415,0.19102874,-0.7965918,-0.5707682,0.19102874,-0.7965918,0.6891351,-0.5367290483059943,1.1840284
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0015.jpg,-1.3017457,-0.003662318,-0.7032065,-0.6695382,-0.003662318,-0.7032065,0.56724167,-0.6277576430270854,1.0283635
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0016.jpg,-1.2094471,0.049862117,-0.8083765,-0.6559872,0.049862117,-0.8083765,0.58504355,-0.6183090153178825,1.0472255
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0017.jpg,-1.2356938,-0.042821556,-0.70969725,-0.66273755,-0.042821556,-0.70969725,0.5541773,-0.6276239826308887,1.0188503
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0018.jpg,-1.0081699,0.30016795,-0.6817077,-0.46323657,0.30016795,-0.6817077,0.7978334,-0.4365332316721624,1.3428258
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0019.jpg,-1.194886,0.1300632,-0.63849986,-0.56777424,0.1300632,-0.63849986,0.6778928,-0.5315847904781181,1.1810815
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0020.jpg,-1.0761638,0.18067011,-0.73043644,-0.5419767,0.18067011,-0.73043644,0.7034042,-0.5117121484684022,1.214037
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0021.jpg,-1.1389432,0.22417071,-0.63407266,-0.5162817,0.22417071,-0.63407266,0.74282694,-0.4826055480002065,1.2665266
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0022.jpg,-1.0146015,0.352608,-0.6336949,-0.43189612,0.352608,-0.6336949,0.83981895,-0.4054604529600573,1.3994126
