filename,clipdet_latent10k,clipdet_latent10k_plus,Corvi2023,fusion[mean_logit],fusion[max_logit],fusion[median_logit],fusion[lse_logit],fusion[mean_prob],fusion[soft_or_prob]
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0000.jpg,0.20802057,0.12975428,-0.049530696,0.09608138,0.20802057,0.12975428,1.2004054,0.09584860460581524,2.1177773
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0001.jpg,-0.36050665,0.37341878,-1.2203126,-0.4024668,0.37341878,-0.36050665,0.8941078,-0.36258300979386104,1.4797103
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0002.jpg,-0.43080655,0.37029567,-2.0932076,-0.7179062,0.37029567,-0.43080655,0.79815495,-0.5534071277396191,1.263408
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0003.jpg,-0.6749312,0.068468004,-1.6667334,-0.7577322,0.068468004,-0.6749312,0.5703696,-0.6731671544486765,0.99901044
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0004.jpg,-0.39305663,0.48180255,-1.6711679,-0.527474,0.48180255,-0.39305663,0.90906787,-0.4341272841248942,1.437847
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0005.jpg,-0.23951149,0.54098237,-1.5334653,-0.4106648,0.54098237,-0.23951149,1.0008129,-0.336561596905119,1.5901593
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0006.jpg,-0.4004671,0.54949355,-1.4338008,-0.4282581,0.54949355,-0.4004671,0.97107565,-0.3671006312079801,1.5370673
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0007.jpg,-0.52546465,0.37737927,-1.221339,-0.45647478,0.37737927,-0.52546465,0.85210335,-0.4158689375795518,1.4025414
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0008.jpg,-0.29451728,0.30333164,-1.1671865,-0.38612404,0.30333164,-0.29451728,0.8798326,-0.3508635523845487,1.4785819
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0009.jpg,-0.68831694,-0.24074367,-0.8709765,-0.60001236,-0.24074367,-0.68831694,0.5347414,-0.5904979487007458,1.0319387
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0010.jpg,-0.33426154,-0.058375508,-0.9662135,-0.4529502,-0.058375508,-0.33426154,0.71279454,-0.43576695236192226,1.2818389
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0011.jpg,-0.25877047,0.3742133,-0.8975013,-0.26068616,0.3742133,-0.25877047,0.9682888,-0.24426487412907505,1.6332508
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0012.jpg,0.7965033,1.6979253,0.43891528,0.9777813,1.6979253,0.7965033,2.2226105,0.9156912396555656,3.9521859
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0013.jpg,0.3740815,1.5108554,-1.8813028,0.0012113651,1.5108554,0.3740815,1.8142793,0.058512732955515734,2.683633
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0014.jpg,0.026551068,1.5335224,-1.8594863,-0.09980432,1.5335224,0.026551068,1.7608073,-0.0481141007400282,2.501381
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0015.jpg,0.018059075,1.3681502,-1.5468365,-0.053542417,1.3681502,0.018059075,1.6407856,-0.0304830746162974,2.4036655
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0016.jpg,-0.19176447,0.9328315,-1.2259208,-0.16161792,0.9328315,-0.19176447,1.2976501,-0.13788353934631659,1.9964504
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0017.jpg,-0.4672321,0.3632792,-1.2553574,-0.45310342,0.3632792,-0.4672321,0.8543072,-0.4098008794644804,1.4100739
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0018.jpg,-0.09492421,0.87294674,-1.1830744,-0.13501728,0.87294674,-0.09492421,1.2836336,-0.11192313671658449,2.0103307
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0019.jpg,0.2625004,1.0767257,-1.200159,0.046355724,1.0767257,0.2625004,1.5121287,0.056777347692304025,2.3774228
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0020.jpg,-0.15576357,0.9272164,-1.0856682,-0.10473845,0.9272164,-0.15576357,1.313966,-0.09329045664102087,2.0485446
