filename,clipdet_latent10k,clipdet_latent10k_plus,Corvi2023,fusion[mean_logit],fusion[max_logit],fusion[median_logit],fusion[lse_logit],fusion[mean_prob],fusion[soft_or_prob]
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0000.jpg,-0.5483322,-1.1031585,-0.25574252,-0.6357444,-0.25574252,-0.5483322,0.52121675,-0.6163873242656563,1.0038528
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0001.jpg,-0.5808622,-0.35861525,-0.71398085,-0.55115277,-0.35861525,-0.5808622,0.5583292,-0.5483400512567698,1.0804579
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0002.jpg,-0.7610763,-0.19382367,-3.0697067,-1.3415356,-0.19382367,-0.7610763,0.29072833,-0.9870555580289533,0.5878246
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0003.jpg,-0.8632342,-0.26426062,-3.4529765,-1.5268236,-0.26426062,-0.8632342,0.19985071,-1.0779878408947852,0.4655974
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0004.jpg,-0.843149,-0.12513724,-4.668517,-1.8789345,-0.12513724,-0.843149,0.27923286,-1.047827779510777,0.541006
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0005.jpg,-0.7336768,0.20879015,-3.9319856,-1.485624,0.20879015,-0.7336768,0.54923725,-0.8542522538045529,0.8623508
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0006.jpg,-0.39800942,-0.32263973,-3.6586661,-1.4597718,-0.32263973,-0.39800942,0.3518233,-0.9330107656473466,0.67120576
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0007.jpg,-0.44604704,-0.24232414,-2.855335,-1.1812354,-0.24232414,-0.44604704,0.3937244,-0.8721506483595005,0.73992515
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0008.jpg,0.041353226,0.13090739,-2.1626244,-0.6634546,0.13090739,0.041353226,0.83164966,-0.4808215136455616,1.3539591
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0009.jpg,-0.2191726,0.124177784,-1.7078124,-0.60093576,0.124177784,-0.2191726,0.7498404,-0.5038947892257274,1.2646039
/home/christian.moiola/CLIP-OF_SyntheticVideoDetector/temp_frames/frame_0010.jpg,-0.41296077,-0.24947342,-1.7024595,-0.7882979,-0.24947342,-0.41296077,0.48435882,-0.7077330381417182,0.9143969
